GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
21900229,1610612759,FFS,Sochaux,1654357913,Matteo Rossi,Matteo,,,17:17,2.0,5.0,0.4,2.0,4.0,0.5,2.0,3.0,0.667,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,8.0,0.0
21900229,1610612759,FFS,Sochaux,1657985451,Pierre Martin,Pierre,,,28:30:00,6.0,8.0,0.75,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,17.0,11.0
21900229,1610612759,FFS,Sochaux,1697425574,Souleymane Diarra,Soul,,,23:41,3.0,9.0,0.333,0.0,2.0,0.0,1.0,2.0,0.5,0.0,4.0,4.0,2.0,1.0,0.0,5.0,2.0,7.0,0.0
21900229,1610612759,FFS,Sochaux,1683305932,Youssef Bouchareb,Youss,,,13:24,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,2.0,0.0,0.0,1.0,4.0,2.0,14.0
21900229,1610612759,FFS,Sochaux,1681114057,Abdoulaye Ba,Abdo,,,15:17,4.0,5.0,0.8,3.0,4.0,0.75,1.0,2.0,0.5,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,12.0,-2.0
21900229,1610612759,FFS,Sochaux,1679581927,Mamadou Diallo,Mamad,,,07:21,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
21900229,1610612759,FFS,Sochaux,1687691235,Lucas Dubois,Lucas,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
21900229,1610612759,FFS,Sochaux,1660724909,Ibrahim Traoré,Ibrah,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
21900218,1610612759,FFS,Sochaux,1652570497,Malik Ouattara,Malik,F,,32:44:00,12.0,23.0,0.522,0.0,0.0,0.0,5.0,5.0,1.0,0.0,7.0,7.0,2.0,1.0,0.0,2.0,3.0,29.0,-21.0
21900218,1610612759,FFS,Sochaux,1668139015,Jean-Baptiste Moreau,Jean,F,,35:43:00,8.0,12.0,0.667,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,6.0,2.0,0.0,1.0,1.0,3.0,17.0,-8.0
21900218,1610612759,FFS,Sochaux,1683761184,Johann Müller,Johann,C,,24:09:00,2.0,6.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,1.0,0.0,4.0,4.0,-11.0
21900218,1610612759,FFS,Sochaux,1679015727,Bryan Fournier,Bryan,G,,26:17:00,3.0,10.0,0.3,1.0,8.0,0.125,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,7.0,-18.0
21900218,1610612759,FFS,Sochaux,1684823847,Yanis Belkacem,Yanis,G,,23:24,3.0,8.0,0.375,0.0,2.0,0.0,3.0,5.0,0.6,0.0,2.0,2.0,4.0,4.0,0.0,1.0,2.0,9.0,-10.0
21900218,1610612759,FFS,Sochaux,1697425574,Souleymane Diarra,Soul,,,27:00:00,8.0,11.0,0.727,3.0,3.0,1.0,3.0,3.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,22.0,4.0
21900218,1610612759,FFS,Sochaux,1657985451,Pierre Martin,Pierre,,,25:58:00,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,1.0,1.0,5.0,-1.0
21900218,1610612759,FFS,Sochaux,1654357913,Matteo Rossi,Matteo,,,18:02,3.0,6.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,7.0,7.0
21900218,1610612759,FFS,Sochaux,1683305932,Youssef Bouchareb,Youss,,,17:27,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,2.0,0.0,2.0,3.0
21900218,1610612759,FFS,Sochaux,1679581927,Mamadou Diallo,Mamad,,,02:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21900218,1610612759,FFS,Sochaux,1687691235,Lucas Dubois,Lucas,,,02:19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21900218,1610612759,FFS,Sochaux,1660724909,Ibrahim Traoré,Ibrah,,,02:19,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
21900218,1610612759,FFS,Sochaux,1681114057,Abdoulaye Ba,Abdo,,,02:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21900203,1610612759,FFS,Sochaux,1652570497,Malik Ouattara,Malik,F,,39:53:00,9.0,13.0,0.692,0.0,0.0,0.0,13.0,17.0,0.765,0.0,4.0,4.0,5.0,0.0,1.0,1.0,3.0,31.0,-7.0
21900203,1610612759,FFS,Sochaux,1668139015,Jean-Baptiste Moreau,Jean,F,,32:15:00,6.0,15.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,3.0,7.0,10.0,5.0,0.0,3.0,1.0,1.0,12.0,-10.0
21900203,1610612759,FFS,Sochaux,1683761184,Johann Müller,Johann,C,,26:21:00,5.0,7.0,0.714,0.0,0.0,0.0,1.0,3.0,0.333,1.0,4.0,5.0,2.0,1.0,3.0,1.0,2.0,11.0,2.0
21900203,1610612759,FFS,Sochaux,1679015727,Bryan Fournier,Bryan,G,,32:59:00,6.0,14.0,0.429,3.0,9.0,0.333,4.0,5.0,0.8,0.0,4.0,4.0,7.0,2.0,0.0,0.0,1.0,19.0,14.0
21900203,1610612759,FFS,Sochaux,1657985451,Pierre Martin,Pierre,G,,30:07:00,6.0,10.0,0.6,4.0,6.0,0.667,0.0,0.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,3.0,1.0,16.0,11.0
21900203,1610612759,FFS,Sochaux,1697425574,Souleymane Diarra,Soul,,,28:29:00,6.0,11.0,0.545,2.0,6.0,0.333,4.0,4.0,1.0,3.0,2.0,5.0,3.0,0.0,1.0,2.0,0.0,18.0,-3.0
21900203,1610612759,FFS,Sochaux,1684823847,Yanis Belkacem,Yanis,,,19:24,7.0,11.0,0.636,1.0,2.0,0.5,0.0,0.0,0.0,3.0,2.0,5.0,2.0,3.0,0.0,3.0,3.0,15.0,-21.0
21900203,1610612759,FFS,Sochaux,1654357913,Matteo Rossi,Matteo,,,13:30,4.0,9.0,0.444,2.0,5.0,0.4,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,10.0,-16.0
21900203,1610612759,FFS,Sochaux,1681114057,Abdoulaye Ba,Abdo,,,06:52,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
21900203,1610612759,FFS,Sochaux,1683305932,Youssef Bouchareb,Youss,,,10:10,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21900203,1610612759,FFS,Sochaux,1687691235,Lucas Dubois,Lucas,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
21900203,1610612759,FFS,Sochaux,1660724909,Ibrahim Traoré,Ibrah,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
21900203,1610612759,FFS,Sochaux,1679581927,Mamadou Diallo,Mamad,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
21900194,1610612759,FFS,Sochaux,1652570497,Malik Ouattara,Malik,F,,33:35:00,14.0,20.0,0.7,0.0,0.0,0.0,8.0,8.0,1.0,1.0,7.0,8.0,4.0,1.0,0.0,1.0,4.0,36.0,-8.0
21900194,1610612759,FFS,Sochaux,1668139015,Jean-Baptiste Moreau,Jean,F,,34:48:00,7.0,14.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,6.0,3.0,9.0,2.0,0.0,1.0,1.0,3.0,16.0,-13.0
21900194,1610612759,FFS,Sochaux,1681114057,Abdoulaye Ba,Abdo,C,,11:16,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-18.0
21900194,1610612759,FFS,Sochaux,1684823847,Yanis Belkacem,Yanis,G,,25:21:00,4.0,11.0,0.364,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,3.0,0.0,0.0,0.0,2.0,8.0,-11.0
21900194,1610612759,FFS,Sochaux,1679015727,Bryan Fournier,Bryan,G,,31:06:00,4.0,9.0,0.444,3.0,5.0,0.6,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,13.0,-3.0
21900194,1610612759,FFS,Sochaux,1697425574,Souleymane Diarra,Soul,,,17:41,4.0,10.0,0.4,1.0,3.0,0.333,0.0,0.0,0.0,0.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,9.0,-5.0
21900194,1610612759,FFS,Sochaux,1654357913,Matteo Rossi,Matteo,,,19:00,2.0,8.0,0.25,1.0,2.0,0.5,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,5.0,9.0
21900194,1610612759,FFS,Sochaux,1685968729,Thomas Leblanc,Thomas,,,12:36,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,-6.0
21900194,1610612759,FFS,Sochaux,1657985451,Pierre Martin,Pierre,,,26:25:00,3.0,9.0,0.333,2.0,8.0,0.25,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,9.0,5.0
21900194,1610612759,FFS,Sochaux,1683761184,Johann Müller,Johann,,,19:54,4.0,10.0,0.4,0.0,0.0,0.0,1.0,2.0,0.5,7.0,3.0,10.0,2.0,1.0,0.0,3.0,2.0,9.0,8.0
21900194,1610612759,FFS,Sochaux,1683305932,Youssef Bouchareb,Youss,,,08:18,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,7.0
21900194,1610612759,FFS,Sochaux,1660724909,Ibrahim Traoré,Ibrah,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
21900194,1610612759,FFS,Sochaux,1679581927,Mamadou Diallo,Mamad,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
21900181,1610612759,FFS,Sochaux,1652570497,Malik Ouattara,Malik,F,,36:55:00,4.0,15.0,0.267,0.0,0.0,0.0,8.0,9.0,0.889,2.0,5.0,7.0,5.0,1.0,0.0,3.0,5.0,16.0,-16.0
21900181,1610612759,FFS,Sochaux,1668139015,Jean-Baptiste Moreau,Jean,F,,34:45:00,12.0,20.0,0.6,2.0,5.0,0.4,4.0,4.0,1.0,1.0,12.0,13.0,2.0,1.0,1.0,2.0,0.0,30.0,-2.0
21900181,1610612759,FFS,Sochaux,1681114057,Abdoulaye Ba,Abdo,C,,20:07,1.0,3.0,0.333,1.0,2.0,0.5,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,3.0,-9.0
21900181,1610612759,FFS,Sochaux,1679015727,Bryan Fournier,Bryan,G,,27:38:00,6.0,11.0,0.545,1.0,4.0,0.25,4.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,17.0,-13.0
21900181,1610612759,FFS,Sochaux,1685968729,Thomas Leblanc,Thomas,G,,33:54:00,3.0,6.0,0.5,0.0,0.0,0.0,4.0,6.0,0.667,1.0,2.0,3.0,5.0,2.0,2.0,2.0,4.0,10.0,-16.0
21900181,1610612759,FFS,Sochaux,1657985451,Pierre Martin,Pierre,,,20:38,4.0,13.0,0.308,1.0,5.0,0.2,2.0,2.0,1.0,0.0,1.0,1.0,5.0,1.0,2.0,0.0,2.0,11.0,0.0
21900181,1610612759,FFS,Sochaux,1683761184,Johann Müller,Johann,,,18:04,4.0,6.0,0.667,0.0,0.0,0.0,1.0,2.0,0.5,3.0,6.0,9.0,2.0,1.0,0.0,1.0,3.0,9.0,-2.0
21900181,1610612759,FFS,Sochaux,1697425574,Souleymane Diarra,Soul,,,23:04,5.0,7.0,0.714,0.0,1.0,0.0,6.0,7.0,0.857,0.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,16.0,3.0
21900181,1610612759,FFS,Sochaux,1679581927,Mamadou Diallo,Mamad,,,11:05,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,11.0
21900181,1610612759,FFS,Sochaux,1654357913,Matteo Rossi,Matteo,,,13:50,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0
21900181,1610612759,FFS,Sochaux,1683305932,Youssef Bouchareb,Youss,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
21900181,1610612759,FFS,Sochaux,1687691235,Lucas Dubois,Lucas,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
21900181,1610612759,FFS,Sochaux,1660724909,Ibrahim Traoré,Ibrah,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
21900168,1610612759,FFS,Sochaux,1668139015,Jean-Baptiste Moreau,Jean,F,,31:01:00,5.0,13.0,0.385,2.0,3.0,0.667,1.0,1.0,1.0,0.0,6.0,6.0,2.0,0.0,5.0,0.0,4.0,13.0,-9.0
21900168,1610612759,FFS,Sochaux,1652570497,Malik Ouattara,Malik,F,,36:32:00,9.0,15.0,0.6,0.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,5.0,1.0,0.0,2.0,6.0,21.0,-15.0
21900168,1610612759,FFS,Sochaux,1681114057,Abdoulaye Ba,Abdo,C,,27:21:00,3.0,7.0,0.429,2.0,4.0,0.5,0.0,0.0,0.0,5.0,7.0,12.0,0.0,0.0,0.0,2.0,3.0,8.0,-11.0
21900168,1610612759,FFS,Sochaux,1684823847,Yanis Belkacem,Yanis,G,,20:46,5.0,6.0,0.833,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,6.0,1.0,0.0,2.0,4.0,10.0,-7.0
21900168,1610612759,FFS,Sochaux,1679015727,Bryan Fournier,Bryan,G,,29:20:00,4.0,13.0,0.308,4.0,7.0,0.571,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,-15.0
21900168,1610612759,FFS,Sochaux,1657985451,Pierre Martin,Pierre,,,19:24,6.0,9.0,0.667,1.0,3.0,0.333,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,13.0,13.0
21900168,1610612759,FFS,Sochaux,1697425574,Souleymane Diarra,Soul,,,20:39,6.0,12.0,0.5,2.0,5.0,0.4,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,2.0,2.0,14.0,9.0
21900168,1610612759,FFS,Sochaux,1683761184,Johann Müller,Johann,,,16:56,4.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,4.0,5.0,2.0,2.0,1.0,1.0,0.0,9.0,10.0
21900168,1610612759,FFS,Sochaux,1685968729,Thomas Leblanc,Thomas,,,21:35,1.0,4.0,0.25,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,2.0,3.0,3.0,6.0
21900168,1610612759,FFS,Sochaux,1654357913,Matteo Rossi,Matteo,,,16:27,2.0,6.0,0.333,1.0,1.0,1.0,1.0,3.0,0.333,0.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,6.0,9.0
21900168,1610612759,FFS,Sochaux,1683305932,Youssef Bouchareb,Youss,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
21900168,1610612759,FFS,Sochaux,1660724909,Ibrahim Traoré,Ibrah,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
21900168,1610612759,FFS,Sochaux,1679581927,Mamadou Diallo,Mamad,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
21900158,1610612759,FFS,Sochaux,1652570497,Malik Ouattara,Malik,F,,33:27:00,12.0,18.0,0.667,0.0,0.0,0.0,3.0,4.0,0.75,1.0,4.0,5.0,4.0,1.0,2.0,2.0,3.0,27.0,-15.0
21900158,1610612759,FFS,Sochaux,1668139015,Jean-Baptiste Moreau,Jean,F,,31:58:00,10.0,16.0,0.625,0.0,1.0,0.0,3.0,4.0,0.75,2.0,2.0,4.0,2.0,0.0,1.0,0.0,3.0,23.0,-17.0
21900158,1610612759,FFS,Sochaux,1681114057,Abdoulaye Ba,Abdo,C,,22:00,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,11.0,3.0,1.0,0.0,3.0,0.0,0.0,-2.0
21900158,1610612759,FFS,Sochaux,1679015727,Bryan Fournier,Bryan,G,,23:46,5.0,10.0,0.5,2.0,7.0,0.286,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,13.0,-11.0
21900158,1610612759,FFS,Sochaux,1684823847,Yanis Belkacem,Yanis,G,,21:55,2.0,6.0,0.333,0.0,0.0,0.0,7.0,7.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,5.0,11.0,-3.0
21900158,1610612759,FFS,Sochaux,1685968729,Thomas Leblanc,Thomas,,,24:32:00,2.0,7.0,0.286,0.0,0.0,0.0,1.0,3.0,0.333,0.0,3.0,3.0,4.0,1.0,0.0,2.0,4.0,5.0,-4.0
21900158,1610612759,FFS,Sochaux,1657985451,Pierre Martin,Pierre,,,21:08,3.0,10.0,0.3,1.0,4.0,0.25,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,-7.0
21900158,1610612759,FFS,Sochaux,1697425574,Souleymane Diarra,Soul,,,21:52,3.0,8.0,0.375,0.0,1.0,0.0,4.0,4.0,1.0,2.0,6.0,8.0,3.0,0.0,1.0,0.0,4.0,10.0,-16.0
21900158,1610612759,FFS,Sochaux,1683761184,Johann Müller,Johann,,,11:54,3.0,4.0,0.75,0.0,0.0,0.0,1.0,3.0,0.333,2.0,1.0,3.0,2.0,1.0,0.0,2.0,1.0,7.0,-1.0
21900158,1610612759,FFS,Sochaux,1654357913,Matteo Rossi,Matteo,,,19:12,1.0,5.0,0.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,-5.0
21900158,1610612759,FFS,Sochaux,1679581927,Mamadou Diallo,Mamad,,,04:08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
21900158,1610612759,FFS,Sochaux,1660724909,Ibrahim Traoré,Ibrah,,,04:08,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0
21900158,1610612759,FFS,Sochaux,1683305932,Youssef Bouchareb,Youss,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
21900143,1610612759,FFS,Sochaux,1652570497,Malik Ouattara,Malik,F,,34:31:00,6.0,15.0,0.4,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,2.0,4.0,12.0,-10.0
21900143,1610612759,FFS,Sochaux,1668139015,Jean-Baptiste Moreau,Jean,F,,32:50:00,8.0,15.0,0.533,0.0,0.0,0.0,3.0,4.0,0.75,0.0,4.0,4.0,3.0,2.0,0.0,1.0,2.0,19.0,-3.0
21900143,1610612759,FFS,Sochaux,1681114057,Abdoulaye Ba,Abdo,C,,18:05,3.0,5.0,0.6,1.0,2.0,0.5,0.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,1.0,0.0,2.0,7.0,0.0
21900143,1610612759,FFS,Sochaux,1679015727,Bryan Fournier,Bryan,G,,27:52:00,5.0,12.0,0.417,4.0,9.0,0.444,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,14.0,-2.0
21900143,1610612759,FFS,Sochaux,1684823847,Yanis Belkacem,Yanis,G,,19:16,1.0,3.0,0.333,0.0,0.0,0.0,2.0,3.0,0.667,2.0,4.0,6.0,4.0,1.0,1.0,4.0,0.0,4.0,-2.0
21900143,1610612759,FFS,Sochaux,1657985451,Pierre Martin,Pierre,,,20:08,4.0,7.0,0.571,0.0,3.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,9.0,-2.0
21900143,1610612759,FFS,Sochaux,1683761184,Johann Müller,Johann,,,15:10,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,4.0,-1.0
21900143,1610612759,FFS,Sochaux,1697425574,Souleymane Diarra,Soul,,,27:09:00,6.0,9.0,0.667,3.0,4.0,0.75,3.0,3.0,1.0,2.0,6.0,8.0,2.0,0.0,1.0,1.0,3.0,18.0,-4.0
21900143,1610612759,FFS,Sochaux,1685968729,Thomas Leblanc,Thomas,,,28:44:00,5.0,13.0,0.385,2.0,6.0,0.333,3.0,3.0,1.0,0.0,3.0,3.0,5.0,0.0,1.0,1.0,1.0,15.0,-2.0
21900143,1610612759,FFS,Sochaux,1654357913,Matteo Rossi,Matteo,,,16:15,2.0,7.0,0.286,2.0,4.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,7.0,6.0
21900143,1610612759,FFS,Sochaux,1683305932,Youssef Bouchareb,Youss,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
21900143,1610612759,FFS,Sochaux,1660724909,Ibrahim Traoré,Ibrah,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
21900143,1610612759,FFS,Sochaux,1679581927,Mamadou Diallo,Mamad,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
21900127,1610612759,FFS,Sochaux,1652570497,Malik Ouattara,Malik,F,,27:16:00,6.0,15.0,0.4,0.0,0.0,0.0,10.0,11.0,0.909,0.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,22.0,-16.0
21900127,1610612759,FFS,Sochaux,1668139015,Jean-Baptiste Moreau,Jean,F,,26:22:00,1.0,4.0,0.25,0.0,0.0,0.0,1.0,2.0,0.5,1.0,3.0,4.0,1.0,0.0,1.0,2.0,4.0,3.0,-13.0
21900127,1610612759,FFS,Sochaux,1681114057,Abdoulaye Ba,Abdo,C,,21:22,3.0,5.0,0.6,3.0,5.0,0.6,1.0,1.0,1.0,0.0,8.0,8.0,0.0,0.0,1.0,2.0,1.0,10.0,-12.0
21900127,1610612759,FFS,Sochaux,1679015727,Bryan Fournier,Bryan,G,,20:40,4.0,11.0,0.364,3.0,7.0,0.429,3.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,14.0,-15.0
21900127,1610612759,FFS,Sochaux,1684823847,Yanis Belkacem,Yanis,G,,24:09:00,2.0,8.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,4.0,1.0,0.0,4.0,3.0,4.0,-8.0
21900127,1610612759,FFS,Sochaux,1654357913,Matteo Rossi,Matteo,,,18:33,3.0,7.0,0.429,2.0,3.0,0.667,1.0,2.0,0.5,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,9.0,4.0
21900127,1610612759,FFS,Sochaux,1657985451,Pierre Martin,Pierre,,,18:05,7.0,12.0,0.583,3.0,6.0,0.5,3.0,4.0,0.75,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,20.0,-17.0
21900127,1610612759,FFS,Sochaux,1683761184,Johann Müller,Johann,,,12:36,1.0,4.0,0.25,0.0,0.0,0.0,1.0,2.0,0.5,3.0,3.0,6.0,3.0,0.0,0.0,1.0,3.0,3.0,-8.0
21900127,1610612759,FFS,Sochaux,1697425574,Souleymane Diarra,Soul,,,14:58,3.0,6.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,1.0,0.0,0.0,1.0,0.0,6.0,-2.0
21900127,1610612759,FFS,Sochaux,1685968729,Thomas Leblanc,Thomas,,,26:15:00,3.0,9.0,0.333,1.0,2.0,0.5,2.0,2.0,1.0,2.0,2.0,4.0,1.0,0.0,3.0,0.0,4.0,9.0,-9.0
21900127,1610612759,FFS,Sochaux,1683305932,Youssef Bouchareb,Youss,,,11:40,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,-6.0
21900127,1610612759,FFS,Sochaux,1660724909,Ibrahim Traoré,Ibrah,,,09:02,3.0,7.0,0.429,0.0,0.0,0.0,1.0,2.0,0.5,6.0,2.0,8.0,2.0,0.0,2.0,0.0,0.0,7.0,1.0
21900127,1610612759,FFS,Sochaux,1679581927,Mamadou Diallo,Mamad,,,09:02,1.0,7.0,0.143,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0
21900113,1610612759,FFS,Sochaux,1652570497,Malik Ouattara,Malik,F,,34:12:00,7.0,13.0,0.538,0.0,0.0,0.0,2.0,2.0,1.0,0.0,6.0,6.0,9.0,1.0,0.0,3.0,2.0,16.0,11.0
21900113,1610612759,FFS,Sochaux,1668139015,Jean-Baptiste Moreau,Jean,F,,34:14:00,19.0,23.0,0.826,0.0,1.0,0.0,1.0,2.0,0.5,3.0,3.0,6.0,4.0,2.0,1.0,3.0,2.0,39.0,18.0
21900113,1610612759,FFS,Sochaux,1681114057,Abdoulaye Ba,Abdo,C,,20:35,3.0,5.0,0.6,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,3.0,8.0,12.0
21900113,1610612759,FFS,Sochaux,1679015727,Bryan Fournier,Bryan,G,,22:32,5.0,10.0,0.5,4.0,7.0,0.571,0.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,2.0,5.0,14.0,2.0
21900113,1610612759,FFS,Sochaux,1684823847,Yanis Belkacem,Yanis,G,,25:54:00,7.0,12.0,0.583,0.0,0.0,0.0,3.0,3.0,1.0,2.0,6.0,8.0,10.0,1.0,0.0,2.0,1.0,17.0,1.0
21900113,1610612759,FFS,Sochaux,1657985451,Pierre Martin,Pierre,,,22:31,4.0,8.0,0.5,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,10.0,6.0
21900113,1610612759,FFS,Sochaux,1697425574,Souleymane Diarra,Soul,,,20:19,2.0,4.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,6.0,3.0
21900113,1610612759,FFS,Sochaux,1685968729,Thomas Leblanc,Thomas,,,20:13,3.0,6.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,2.0,8.0,8.0
